id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0010457	centriole-centriole cohesion	0.00230584651254348	17	0.552045194426489	0.99742579178118	1	166928	10	15	1.15479315085614	0.335089806684288	0.535780619355655	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0006182	cGMP biosynthetic process	0.00113211161753641	6	0.39684243973318	0.997439871396066	1	3617	4	11	0.62988717319426	0.958562699310691	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0006072	glycerol-3-phosphate metabolic process	0.00136215226421316	8	0.439764773397482	0.997453419103461	1	16381	6	8	1.29914229471316	0.269756734485763	0.473609823684851	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0035878	nail development	0.00158291886000943	10	0.473039551282653	0.997472222043048	1	61109	5	11	0.787358966492825	0.870212008043791	0.973774706020145	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0003002	regionalization	0.054985590663007	662	0.901498902651183	0.997476285797309	1	103511	288	426	1.17105784312172	1.46790524428954e-05	0.000168641623971466	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0043652	engulfment of apoptotic cell	0.00136379098396571	8	0.439236355752024	0.997489050481164	1	91407	6	11	0.94483075979139	0.701212587116396	0.85628171395766	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0003018	vascular process in circulatory system	0.033528871292753	391	0.873200410776319	0.99748918772447	1	74674	175	274	1.10632555510853	0.0215827462155753	0.0837003737467645	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	0.00230974315255335	17	0.551113869491299	0.997493264902083	1	150227	7	15	0.8083552055993	0.87016493568578	0.973774706020145	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0038179	neurotrophin signaling pathway	0.007164336042716	70	0.731607585062819	0.997494586525053	1	92749	27	40	1.16922806524184	0.136970708135162	0.303241668631363	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0072520	seminiferous tubule development	0.00270629461028164	21	0.581032372182623	0.997505570934937	1	125330	10	16	1.08261857892763	0.452518132908087	0.659549375806637	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
